"","area","bedrooms","bathrooms","stories","mainroad","guestroom","basement","hotwaterheating","airconditioning","parking","prefarea","furnishingstatus"
"78",0.965522399494462,0.216335281222443,1.77118917570975,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,-1.48866150712868
"79",0.519918146202858,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,1.82026010417609,1.85592767087554,-1.48866150712868
"80",0.68701974118721,0.216335281222443,1.77118917570975,2.20840300826471,0.432174978254419,2.20233083187713,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-1.48866150712868
"81",0.68701974118721,0.216335281222443,-0.500446803109126,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,4.70129342066774,-0.607473236068279,0.531605015133996,1.85592767087554,-0.152905154801977
"82",-0.426990892041799,0.216335281222443,1.77118917570975,0.613253877490045,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,0.531605015133996,-0.537650355908235,-0.152905154801977
"83",3.19354366595248,0.216335281222443,1.77118917570975,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,0.531605015133996,1.85592767087554,-1.48866150712868
"85",-0.560672168029279,0.216335281222443,-0.500446803109126,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,4.70129342066774,-0.607473236068279,1.82026010417609,-0.537650355908235,-0.152905154801977
"86",1.94028170356984,0.216335281222443,1.77118917570975,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-1.48866150712868
"87",1.06021330331893,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,1.18285119752473
"88",-0.449271104706379,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,-0.537650355908235,-0.152905154801977
"89",1.47239723761366,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,1.82026010417609,1.85592767087554,1.18285119752473
"91",0.130014424572706,0.216335281222443,-0.500446803109126,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-0.152905154801977
"92",1.10477372864809,-1.30128949462591,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,1.85592767087554,-1.48866150712868
"96",-0.371290360380348,0.216335281222443,1.77118917570975,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,1.82026010417609,-0.537650355908235,-0.152905154801977
"97",2.35803569103072,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,0.531605015133996,1.85592767087554,-1.48866150712868
"98",0.909821867833011,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,0.531605015133996,1.85592767087554,-0.152905154801977
"99",1.02122293115591,0.216335281222443,1.77118917570975,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,1.18285119752473
"100",0.68701974118721,1.73396005707079,-0.500446803109126,2.20840300826471,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,1.18285119752473
"101",1.02122293115591,0.216335281222443,1.77118917570975,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,1.18285119752473
"102",0.408517082879958,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,0.531605015133996,1.85592767087554,1.18285119752473
"104",0.881971602002286,0.216335281222443,1.77118917570975,2.20840300826471,0.432174978254419,2.20233083187713,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-1.48866150712868
"105",0.408517082879958,0.216335281222443,1.77118917570975,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,1.85592767087554,-1.48866150712868
"107",0.380666817049232,1.73396005707079,1.77118917570975,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,-0.152905154801977
"108",0.920961974165301,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,1.18285119752473
"109",-0.850314932668822,1.73396005707079,-0.500446803109126,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,0.531605015133996,-0.537650355908235,-0.152905154801977
"110",1.02957801090513,1.73396005707079,1.77118917570975,0.613253877490045,0.432174978254419,2.20233083187713,-0.753831229207889,4.70129342066774,-0.607473236068279,0.531605015133996,-0.537650355908235,-0.152905154801977
"111",1.02122293115591,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,1.85592767087554,-0.152905154801977
"112",2.00823635219681,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,1.82026010417609,-0.537650355908235,1.18285119752473
"114",2.70337898733171,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,1.85592767087554,-1.48866150712868
"115",1.13262399447881,-1.30128949462591,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,-0.537650355908235,-1.48866150712868
"116",1.80103037441622,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,1.82026010417609,1.85592767087554,-0.152905154801977
"117",1.18832452614026,0.216335281222443,1.77118917570975,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,1.18285119752473
"118",-0.59409248702615,1.73396005707079,-0.500446803109126,0.613253877490045,0.432174978254419,2.20233083187713,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-1.48866150712868
"119",0.920961974165301,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,-1.48866150712868
"120",1.255165164134,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,1.82026010417609,1.85592767087554,-0.152905154801977
"121",0.987802612159042,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,1.85592767087554,-1.48866150712868
"122",1.37269328593966,0.216335281222443,-0.500446803109126,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,-0.152905154801977
"123",0.828499091607294,1.73396005707079,1.77118917570975,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,0.531605015133996,1.85592767087554,-0.152905154801977
"124",1.42226675911836,1.73396005707079,1.77118917570975,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,-0.757050073908099,-0.537650355908235,-1.48866150712868
"127",1.33314590846003,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,1.85592767087554,1.18285119752473
"128",0.965522399494462,0.216335281222443,1.77118917570975,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,1.18285119752473
"129",0.408517082879958,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,2.20233083187713,-0.753831229207889,-0.212248009962427,1.64260763032863,0.531605015133996,-0.537650355908235,-1.48866150712868
"131",0.0186133612498048,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,-0.537650355908235,1.18285119752473
"133",0.241415487895606,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-0.152905154801977
"134",0.0186133612498048,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,1.18285119752473
"135",1.24402505780171,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,1.85592767087554,-0.152905154801977
"137",0.352816551218507,1.73396005707079,1.77118917570975,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,1.82026010417609,-0.537650355908235,1.18285119752473
"138",-0.0705074894085159,1.73396005707079,-0.500446803109126,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,0.531605015133996,-0.537650355908235,-0.152905154801977
"139",0.130014424572706,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-0.152905154801977
"140",0.887541655168431,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,1.82026010417609,1.85592767087554,-1.48866150712868
"142",1.05464325015278,1.73396005707079,1.77118917570975,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,0.531605015133996,1.85592767087554,-0.152905154801977
"143",3.19354366595248,1.73396005707079,1.77118917570975,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,0.531605015133996,-0.537650355908235,-0.152905154801977
"145",-0.0370871704116456,1.73396005707079,-0.500446803109126,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,0.531605015133996,-0.537650355908235,-1.48866150712868
"147",3.19354366595248,-1.30128949462591,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,0.531605015133996,-0.537650355908235,-0.152905154801977
"148",0.408517082879958,0.216335281222443,1.77118917570975,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,0.531605015133996,-0.537650355908235,-0.152905154801977
"149",0.887541655168431,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,-0.152905154801977
"150",1.02122293115591,1.73396005707079,1.77118917570975,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,-0.152905154801977
"151",0.205767147632278,0.216335281222443,-0.500446803109126,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,1.18285119752473
"152",-0.204188765395997,1.73396005707079,-0.500446803109126,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,1.82026010417609,1.85592767087554,-0.152905154801977
"154",-0.816894613671951,0.216335281222443,4.04282515452863,0.613253877490045,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,-0.537650355908235,-0.152905154801977
"155",-0.621942752856875,0.216335281222443,1.77118917570975,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,1.82026010417609,-0.537650355908235,-0.152905154801977
"156",0.74272027284866,0.216335281222443,1.77118917570975,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,1.85592767087554,-1.48866150712868
"157",1.18832452614026,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,-0.152905154801977
"158",-1.08592818159676,1.73396005707079,1.77118917570975,0.613253877490045,-2.30888002081128,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,0.531605015133996,-0.537650355908235,-1.48866150712868
"159",1.78989026808393,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,1.82026010417609,-0.537650355908235,-0.152905154801977
"160",-0.900445411164127,0.216335281222443,1.77118917570975,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-1.48866150712868
"162",0.74272027284866,0.216335281222443,-0.500446803109126,2.20840300826471,0.432174978254419,2.20233083187713,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,-0.152905154801977
"163",1.02122293115591,1.73396005707079,1.77118917570975,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,-0.152905154801977
"164",1.14654912739418,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,-0.152905154801977
"165",1.08249351598351,0.216335281222443,1.77118917570975,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,0.531605015133996,1.85592767087554,-1.48866150712868
"166",0.937672133663737,0.216335281222443,1.77118917570975,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,4.70129342066774,-0.607473236068279,-0.757050073908099,-0.537650355908235,1.18285119752473
"167",1.68962931109332,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,1.82026010417609,1.85592767087554,1.18285119752473
"168",-0.092787702073096,-1.30128949462591,1.77118917570975,-0.981895253284622,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,1.82026010417609,-0.537650355908235,-0.152905154801977
"169",-0.282169509722027,1.73396005707079,-0.500446803109126,0.613253877490045,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-1.48866150712868
"170",0.987802612159042,1.73396005707079,1.77118917570975,0.613253877490045,-2.30888002081128,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-0.152905154801977
"171",0.408517082879958,0.216335281222443,1.77118917570975,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,-0.537650355908235,-0.152905154801977
"172",3.06487543781453,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,0.531605015133996,1.85592767087554,-0.152905154801977
"173",2.02383250106202,0.216335281222443,-0.500446803109126,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,1.64260763032863,1.82026010417609,1.85592767087554,1.18285119752473
"174",0.297116019557057,1.73396005707079,1.77118917570975,-0.981895253284622,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,1.18285119752473
"175",-0.538391955364699,0.216335281222443,-0.500446803109126,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,0.531605015133996,1.85592767087554,1.18285119752473
"176",2.80363994432233,1.73396005707079,1.77118917570975,0.613253877490045,0.432174978254419,2.20233083187713,-0.753831229207889,-0.212248009962427,-0.607473236068279,1.82026010417609,-0.537650355908235,-0.152905154801977
"177",2.09067313905576,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,1.82026010417609,-0.537650355908235,-1.48866150712868
"178",0.714870007017935,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,-0.152905154801977
"179",1.29137050971395,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,1.85592767087554,-0.152905154801977
"180",-0.883735251665692,0.216335281222443,1.77118917570975,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,1.82026010417609,-0.537650355908235,-0.152905154801977
"181",-0.148488233734546,1.73396005707079,1.77118917570975,-0.981895253284622,-2.30888002081128,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,1.82026010417609,-0.537650355908235,-0.152905154801977
"182",1.35542612112461,0.216335281222443,-0.500446803109126,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,0.531605015133996,1.85592767087554,-1.48866150712868
"183",-0.755624028844356,0.216335281222443,-0.500446803109126,0.613253877490045,-2.30888002081128,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,-0.537650355908235,-0.152905154801977
"184",1.78989026808393,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,-0.607473236068279,0.531605015133996,1.85592767087554,-0.152905154801977
"185",-0.983996208656303,0.216335281222443,1.77118917570975,0.613253877490045,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,-0.537650355908235,-1.48866150712868
"186",-0.983996208656303,0.216335281222443,-0.500446803109126,0.613253877490045,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,-0.537650355908235,1.18285119752473
"188",0.74272027284866,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,-0.152905154801977
"189",0.531058252535149,-1.30128949462591,-0.500446803109126,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,-0.757050073908099,1.85592767087554,1.18285119752473
"190",-0.68321333768447,-1.30128949462591,-0.500446803109126,-0.981895253284622,-2.30888002081128,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,-0.537650355908235,-0.152905154801977
"191",1.57822824777042,1.73396005707079,-0.500446803109126,0.613253877490045,0.432174978254419,-0.453083686766389,-0.753831229207889,-0.212248009962427,1.64260763032863,1.82026010417609,-0.537650355908235,-1.48866150712868
"193",1.02122293115591,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,1.85592767087554,-1.48866150712868
"194",0.0186133612498048,-1.30128949462591,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,-0.537650355908235,-0.152905154801977
"195",1.88458117190839,0.216335281222443,1.77118917570975,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,-0.212248009962427,-0.607473236068279,-0.757050073908099,-0.537650355908235,-0.152905154801977
"196",-0.198618712229852,1.73396005707079,4.04282515452863,0.613253877490045,0.432174978254419,-0.453083686766389,1.32369174176385,-0.212248009962427,-0.607473236068279,1.82026010417609,-0.537650355908235,-0.152905154801977
"197",1.62613070499926,0.216335281222443,-0.500446803109126,-0.981895253284622,0.432174978254419,2.20233083187713,1.32369174176385,4.70129342066774,-0.607473236068279,-0.757050073908099,-0.537650355908235,-0.152905154801977
